benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,random_uniform,Avg,0.24535999462480002,0.02147747611590684,0.301627516553763,0.032517684845185066,0.22804999462480002,0.02249348583341462,3.7670042412546842,0.45576652756851793,0.29221376040213154,0.020534262897416746,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,random_uniform,BayPIRE,0.03493775116324964,0.018409932305404483,0.040367319791625854,0.018457551051573606,0.030394664777365438,0.02157021158803814,0.3737083272030774,0.029176814095600884,0.1134985635471697,0.012037159690513485,1.0,0.9800000000000001,0.03496029493900503,0.21388300861881065,0.033780081626951015,0.21364959881548856,0.03383687522031434,0.999,0.0031622776601683716,0.24045599999999984,0.03087928445756331,0.24002499999999988,0.03091216274471192,0.7,0.48304589153964794,0.1017470833244339,0.006421189726644607,0.7,0.48304589153964794,0.10245424999999994,0.0064904115228628925
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,random_uniform,Bayes-MAP,0.0640068204433033,0.014199172330682061,0.07605954208757867,0.01420393080493816,0.0499736818207417,0.0182744174872961,0.47770855234663046,0.019087528422485817,0.1543778473470792,0.009078195153182042,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,random_uniform,PE-Rasch,0.10806746651904635,0.01789017307697504,0.1520085456786503,0.01944681523338962,0.08923560269757365,0.019337013272041254,0.5663810743726577,0.06264804181282047,0.15052980285229395,0.01478059050880014,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,random_uniform,Avg,0.19200949863160216,0.015460649876101858,0.24462022526575583,0.020960695289621863,0.17523148275858633,0.014858641770664472,2.5909980126654064,0.27893197863738234,0.26151843864504365,0.010426611998985405,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,random_uniform,BayPIRE,0.023755491511474935,0.005029605224260469,0.02927006104761106,0.0053293552756374825,0.01840251971534431,0.006672635115376079,0.29452550548062834,0.012339606869494276,0.08676896123180534,0.004155101255059037,1.0,0.976,0.02170509412813296,0.14184553109743417,0.016508729274776486,0.14170309067584547,0.01628819229097869,0.999,0.00316227766016839,0.1743247499999999,0.014954751541919886,0.17402499999999996,0.015048278786773076,1.0,0.0,0.06413313118457833,0.0029343216259637996,1.0,0.0,0.06537449999999993,0.003374928353148987
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,random_uniform,Bayes-MAP,0.05612479857512105,0.004739484765542608,0.06867435944867857,0.005253654185768088,0.039810998136418294,0.006338435120279734,0.4085427810163108,0.012571903299728678,0.12683006341301684,0.006381480803702621,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,random_uniform,PE-Rasch,0.09252790332027173,0.010803091828113003,0.13369953757066172,0.014408389530699823,0.07462502780971066,0.011029121377340178,0.54621374019883,0.047273059125522675,0.1310231888705492,0.009703927319872286,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,800.0,random_uniform,Avg,0.128001379905763,0.007936165084556865,0.16049546766044676,0.01066928982024354,0.11062461444899754,0.008469939377195954,1.1701642663288432,0.18529562695917837,0.22690618944867724,0.004139921647581763,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,800.0,random_uniform,BayPIRE,0.020823445576470454,0.0015977437444603445,0.025920370597822495,0.002161567379274123,0.011786945097534435,0.0032598582186769273,0.2518162774291697,0.00657539085588016,0.07616404037508326,0.002085182073633546,1.0,0.9369999999999999,0.03945461527713413,0.10996797716989229,0.031687524198743794,0.11045033136094713,0.03286345107939482,0.9949999999999999,0.0070710678118655,0.14555124999999994,0.0247835749329739,0.1445624999999998,0.026046382906269497,1.0,0.0,0.03733317222831107,0.0015326246039150673,1.0,0.0,0.038616249999999984,0.0018268051384559114
