benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:astronomy,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,Avg,0.29960525736513155,0.011980349292821827,0.333274409075429,0.013932425102476905,0.2887631521019737,0.011659772023408095,4.475255394107645,0.32429569370276295,0.33065666211853334,0.009465649681202903,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,BayPIRE,0.01821438091928564,0.0049099050793846,0.021944083056674196,0.005573844904795914,0.011116136136425073,0.006386154430831028,0.3055341431137216,0.01779770630816539,0.0798099455700971,0.0072675605151408485,1.0,1.0,0.0,0.26660507837659014,0.04292457257347664,0.2649846753587552,0.04170544391616812,1.0,0.0,0.2818054276315788,0.04139583871406313,0.28031249999999985,0.03932177152561387,1.0,0.0,0.09234318286755275,0.004123660853989992,1.0,0.0,0.09261233552631576,0.003642823752046628
mmlu:astronomy,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,Bayes-MAP,0.07217850215495267,0.0039975261425251075,0.08419218280021493,0.004240742884099514,0.061105957127338,0.003487466223527584,0.4992058254807163,0.005317716445291884,0.16265412618034172,0.003021872636402611,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,PE-Rasch,0.12807150697431763,0.016152389046419097,0.16330930859627282,0.01754401491153487,0.11715554465425884,0.01592308600894387,0.36598262274633797,0.026689255158141335,0.10616079155273879,0.010727940404656765,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,Avg,0.18361841917342106,0.01678286442320879,0.222594098172404,0.017864285388723544,0.1734210507523684,0.01631649650544562,1.7550936089228877,0.2468467044550298,0.26886993114432434,0.008523745963587357,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,BayPIRE,0.015218815928209836,0.004320462330471777,0.01863533540541698,0.004726193741918357,0.012825229435163473,0.005376956051833921,0.18261059584899747,0.009068060563843372,0.044456262205501064,0.0033401844983926535,1.0,0.9890000000000001,0.02183269719175042,0.10331079647667656,0.008467110067099003,0.10307988486069683,0.00829006973519501,1.0,0.0,0.12668601973684204,0.007501735247107312,0.12697368421052632,0.0076283013732131874,1.0,0.0,0.04848400988981675,0.0020555557114209323,1.0,0.0,0.04934786184210528,0.0020245654610091504
mmlu:astronomy,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,Bayes-MAP,0.06069231848824412,0.005861298537784651,0.07467670334119395,0.006134379663269617,0.0495015397927263,0.005767691850857194,0.4064414879337665,0.0056902256973513365,0.12132573718465116,0.0029984679542234874,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,PE-Rasch,0.05801963922430227,0.0077894338690912635,0.09084410638427572,0.011615079079371227,0.04596773806379421,0.0073660547987332405,0.25002772913327387,0.02276465919582028,0.0637543154846508,0.006638274536464078,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,Avg,0.135315789,0.008927771210119582,0.16413695938113385,0.01184714430695725,0.12484210478947369,0.009214504005200989,0.9620652005588299,0.12087771965716726,0.24653124966569445,0.004470228854607138,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,BayPIRE,0.013662681074281402,0.0017138455680755064,0.016670138304068466,0.0017658915762519495,0.010420377807832492,0.00224536307802725,0.1465267085482089,0.006377331124004263,0.038181377988764684,0.0018270262964836682,1.0,0.9570000000000001,0.035605867181937555,0.06977619144623749,0.008909228061509069,0.06992492640925599,0.008853403710538568,0.9970000000000001,0.006749485577105551,0.09442565789473678,0.006502668441020145,0.09343749999999995,0.006061747243471632,1.0,0.0,0.028562709850266564,0.0013871865844429993,1.0,0.0,0.02920148026315793,0.001503818281736993
mmlu:astronomy,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,Bayes-MAP,0.0493509836828804,0.004002107290070981,0.06082487943708679,0.005111525067709467,0.03848811344948243,0.004119962205968734,0.3163471374439757,0.005312320866664158,0.0849507752498139,0.002792412851047682,1.0,,,,,,,,,,,,,,,,,,,,
