benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_95_mean,cover_prompt_95_std,cover_avg_95_mean,cover_avg_95_std,mean_interval_width_95_mean,mean_interval_width_95_std,median_interval_width_95_mean,median_interval_width_95_std,avg_interval_width_95_mean,avg_interval_width_95_std
mmlu:clinical_knowledge,meta_llama_llama_3_8b,200.0,random_uniform,Avg,0.2585925151185956,0.02098598628504551,0.3227229925002127,0.01982239637369612,0.2479352824141931,0.021903038306531033,4.001948823139914,0.4797739708055563,0.31643530117816293,0.013295272974850957,,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,200.0,random_uniform,BayPIRE,0.026665152517807968,0.014337055883689132,0.030271313178302915,0.01367783060260411,0.022785220497497885,0.017180913385178697,0.4543505211022742,0.01495198969178449,0.14388210211759195,0.006709733970068076,1.0,1.0,0.0,0.95,0.22360679774997894,0.2563234806620035,0.04779821938159121,0.25602732024132047,0.0474613268632925,0.11907273692252444,0.005462527331027444
mmlu:clinical_knowledge,meta_llama_llama_3_8b,200.0,random_uniform,Bayes-MAP,0.06244962814543015,0.007957896429118603,0.07752150729195496,0.006856921400245841,0.05187023395765209,0.009405238555554177,0.5523863016596365,0.006947655563081275,0.1848444323221794,0.0033982910057509834,1.0,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,200.0,random_uniform,PE-Rasch,0.161993437403257,0.016557843839736783,0.2014528555736436,0.018413990637951072,0.15167479675980453,0.01633195263940669,0.6074373357042613,0.04236953636530236,0.1898322491188815,0.012370063681857793,1.0,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,400.0,random_uniform,Avg,0.20842425999998476,0.010660954216247187,0.2622998697083906,0.016792264480056815,0.19845148147347985,0.011092881668389102,2.564721156537211,0.2879809768113147,0.28133062067931613,0.009063453945596293,,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,400.0,random_uniform,BayPIRE,0.017832424755313582,0.005664055677182728,0.021218115254712927,0.005783849920285203,0.015116933462734922,0.007476342853021227,0.33655640217288074,0.011029182463696085,0.09930178508900854,0.004635968841374861,1.0,0.9994999999999999,0.002236067977499788,1.0,0.0,0.15416620228122327,0.01670548864784334,0.15399174661826748,0.016772341904863246,0.07632976688074314,0.002314077142217433
mmlu:clinical_knowledge,meta_llama_llama_3_8b,400.0,random_uniform,Bayes-MAP,0.0652948842932025,0.004200708270701039,0.08019243968602349,0.0053451528540724574,0.054944399325926783,0.0044072465814487885,0.49679189334227686,0.00494364828285727,0.16116751600806248,0.00269219795108774,1.0,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,400.0,random_uniform,PE-Rasch,0.11548587071276736,0.010117425558470165,0.1561952099037675,0.01464225809439758,0.10496654383928057,0.010146559226866554,0.4915166940757105,0.03169833375036594,0.13843413670484458,0.008098112092561043,1.0,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,800.0,random_uniform,Avg,0.1335864223111384,0.010859950294601012,0.16907309507292917,0.014519160063754553,0.1235292141382532,0.01097793305245178,1.0736321833928293,0.1230633825732014,0.24082671392422056,0.005181996766211771,,,,,,,,,,,
mmlu:clinical_knowledge,meta_llama_llama_3_8b,800.0,random_uniform,BayPIRE,0.013540968477343134,0.0025681230378885207,0.016721996140720813,0.0027152660675631222,0.010857588577106508,0.003281356261387403,0.22952682151290812,0.010387289762954352,0.06309243331334213,0.00434614451178424,1.0,0.9795,0.022118104039808434,1.0,0.0,0.08615386995401945,0.01068413786145602,0.08607104565088705,0.010745147228296064,0.041946294801910415,0.0017485588155491212
