benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,Avg,0.2752933282292333,0.01833531139148892,0.33895552139270607,0.01965348646430005,0.25966999489590004,0.01835536326397085,4.412911304055848,0.37128173935073616,0.3401110329827211,0.013656227712343557,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,BayPIRE,0.02604293489162323,0.008830210382498179,0.03101550445085786,0.008991446097702412,0.022280113185294766,0.010732856779580656,0.3024565879987441,0.011288691191947918,0.08504884717321384,0.0058156136551234475,1.0,0.999,0.00316227766016839,0.20003233308320006,0.028704261974950046,0.1999216275869641,0.028452740493950537,1.0,0.0,0.22721124999999992,0.02582152728210622,0.22658749999999978,0.025160529742921628,1.0,0.0,0.1057597687912383,0.002256791345848486,1.0,0.0,0.10575424999999998,0.002288924131673095
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,Bayes-MAP,0.06140198085994566,0.007160151481906604,0.07708309452038765,0.009403530213062077,0.04561761678091929,0.009292603968488944,0.47777698051914835,0.009139788281670141,0.1516642507642365,0.005463622925557088,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,PE-Rasch,0.09904158678108294,0.009818447767049045,0.1390733944431628,0.014114468215665244,0.08308153845490712,0.009226809884171275,0.4052591778779552,0.02349450219261603,0.1152538701675436,0.005752528698545846,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,Avg,0.20544064651034932,0.018015464450050044,0.25655811365907144,0.023984035126728292,0.188827313177016,0.01773119325174536,2.581338165987645,0.36198458563380154,0.2918588167972699,0.012961195217089442,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,BayPIRE,0.01991856732279482,0.005235171787409879,0.0247499958985185,0.005155237776984334,0.016239600607318515,0.006379928620822715,0.21944337208294593,0.00905037673831356,0.05934868086256425,0.0037556943107263504,1.0,0.967,0.04295992965026311,0.11537944913381246,0.0155940074138519,0.11549653305126914,0.015901291983513106,0.9960000000000001,0.005163977794943224,0.14735049999999994,0.013163351154288598,0.14800000000000002,0.012292725943057196,0.9,0.31622776601683794,0.05953092808211754,0.0029524477278935826,0.9,0.31622776601683794,0.059617749999999935,0.0035388432765680977
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,Bayes-MAP,0.05475117240770973,0.003647164283672037,0.06719498044215104,0.004043169318791106,0.039021484684825844,0.0035453846974817676,0.39034675197824664,0.004842822890795694,0.11573212744088028,0.002583377593552529,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,PE-Rasch,0.06670812634710488,0.00886275408662459,0.10049166999767811,0.014087410206831978,0.051234651965724395,0.010127789764796339,0.33897956107129834,0.03955291681270772,0.08478156463327634,0.009810573524964686,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,Avg,0.13452997410234105,0.013219002898822196,0.16926025772167952,0.013547416064934151,0.11915777630014326,0.012953429637910543,1.1349429059944622,0.13155397710271044,0.25446010997975066,0.0056932273308553955,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,BayPIRE,0.017268525435127434,0.0012950424294469924,0.022242751266585595,0.0014349041501425719,0.012861195450877832,0.0018019529538926048,0.1674867067506765,0.005041471671565123,0.04622858895198339,0.0009861810469241465,1.0,0.866,0.05146735750831674,0.07046428886875572,0.006726380457005296,0.0706557337941374,0.006776890678990956,0.986,0.00966091783079299,0.1071447499999999,0.005188634407422531,0.10507499999999972,0.007012934478519176,1.0,0.0,0.031564209812773636,0.0018046483766263356,1.0,0.0,0.032852999999999896,0.0016494122690623306
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,Bayes-MAP,0.04370468716421087,0.004467395280669235,0.05412397208393409,0.0050883314564141155,0.028438963890842155,0.004963632035512214,0.29651278322154406,0.007263712422363707,0.07916833153793792,0.0036320195446367734,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,PE-Rasch,0.05331117894464131,0.004670047419002036,0.07584029262051428,0.007922540373742843,0.03780870339353715,0.005141833083909029,0.2835994578829418,0.017608779559301277,0.0681546033703241,0.003152887013471675,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,Avg,0.08675978934774944,0.005928325576614591,0.11009155534414854,0.007976836494213765,0.07289409375021647,0.006064967754441121,0.6867764858794525,0.0291640246482573,0.23726616290711866,0.0027102504041191426,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,BayPIRE,0.016104238136889805,0.0010707073192920934,0.020377678343820108,0.001349850883505838,0.009584809882455926,0.002196270480941691,0.1515540279044856,0.003632236022845248,0.043181784178132294,0.0009050089891514114,1.0,0.786,0.0969765149118303,0.054142991138285704,0.012698175088742611,0.05456104915064639,0.012838861105627996,0.9789999999999999,0.012866839377079201,0.09250274999999993,0.007543413467132172,0.09399999999999997,0.008432740427115688,0.9,0.31622776601683794,0.018402285303797238,0.0008266245734372668,0.9,0.31622776601683794,0.019983250000000043,0.0006105394358907238
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,Bayes-MAP,0.030274082709806117,0.0020386384907827974,0.03832552061035058,0.0026138890653059125,0.016564833682586235,0.0029147825707433687,0.22978495576958835,0.0029990029015470356,0.057252279161347605,0.0014194450855995258,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,PE-Rasch,0.0396692500342246,0.002063079100870624,0.05217944492666422,0.0018614548682285808,0.02720306364541697,0.002793604346102713,0.21208280288384693,0.01574208016450495,0.05723105159613928,0.0018310292496735785,1.0,,,,,,,,,,,,,,,,,,,,
