benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,0,two_way_balanced,Avg,100,100,200,10000,0.261699995394,0.3226716533447586,0.24049999539400002,4.325934706187528,0.3473979548857143,0.367368010396771,0.13250000000000003,0.02,1.0,1.0,False,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,0,two_way_balanced,PE-Rasch,100,100,200,10000,0.09455284283120967,0.12734741373494202,0.06754760786785208,0.5027706886152018,0.12757822966484744,0.02274505653915915,0.0008132172469312001,0.02,1.0,1.0,False,2,2,2,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,0,two_way_balanced,Bayes-MAP,100,100,200,10000,0.06786417753629054,0.0852526597394769,0.039704063351330865,0.5140366060114191,0.16629861851720001,0.37404007166955106,0.1020685801900412,0.02,1.0,1.0,False,2,2,2,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,96.83804021332347,0.002863261266287391,0.530482941618894,0.34914636824617923,0.5684609408349212,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,0,two_way_balanced,BayPIRE,100,100,200,10000,0.02866732595364025,0.03582393076596683,0.024062151806290333,0.34701652471380345,0.0998726306326523,0.1981887281305263,0.04202231922867369,0.02,1.0,1.0,False,2,2,2,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1814.0,0.0,1000.0,1000.0,4.0,0.97,1.158,0.348,3.377,0.99,0.1842892640749073,0.18408288254632768,1.0,0.085421529841602
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,1,two_way_balanced,Avg,100,100,200,10000,0.30209999461000003,0.3558328189462575,0.27389999461000003,5.069338984702528,0.37076530095714294,0.3119162367519755,0.11250000000000006,0.02,1.0,1.0,False,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,1,two_way_balanced,PE-Rasch,100,100,200,10000,0.13948762927598726,0.17986949598076563,0.11110838907035785,0.586122625409655,0.1586180046667743,0.021532274587561098,0.0006820189403651785,0.02,1.0,1.0,False,2,2,2,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,1,two_way_balanced,Bayes-MAP,100,100,200,10000,0.08024902076446797,0.09607870752653845,0.04896907422264753,0.5263115181632758,0.17215528432674077,0.3728155761313748,0.10102525025726596,0.02,1.0,1.0,False,2,2,2,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,96.95073621045188,0.0018188604118787664,0.4835022892971657,0.39958938530664617,0.5409283635343242,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,1,two_way_balanced,BayPIRE,100,100,200,10000,0.0297226803304654,0.036575048430592054,0.013671071953689575,0.36580277663329924,0.10626841603671565,0.2449857885993422,0.05728647703019541,0.02,1.0,1.0,False,2,2,2,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1210.0,0.0,1000.0,1000.0,4.0,0.97,0.934,0.536,2.871,1.0,0.29385668607281296,0.2923787664757928,1.0,0.08967676524084411
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,2,two_way_balanced,Avg,100,100,200,10000,0.293499994708,0.34873628315138083,0.266699994708,4.935295858938003,0.3656122398857143,0.3188477084575748,0.11500000000000003,0.02,1.0,1.0,False,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,2,two_way_balanced,PE-Rasch,100,100,200,10000,0.12966130748896462,0.16417630031801672,0.09951509011618331,0.5345758374446212,0.14386765367915358,0.023103240677114827,0.0008965719458868875,0.02,1.0,1.0,False,2,2,2,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
