benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_95_mean,cover_prompt_95_std,cover_avg_95_mean,cover_avg_95_std,mean_interval_width_95_mean,mean_interval_width_95_std,median_interval_width_95_mean,median_interval_width_95_std,avg_interval_width_95_mean,avg_interval_width_95_std
mmlu:college_biology,meta_llama_llama_3_8b,200.0,random_uniform,Avg,0.2511017405105308,0.012475744399363426,0.3155250342048811,0.014569625734248692,0.2333145182883086,0.013247833260505706,3.8796523524933884,0.3159059669090437,0.295023778457381,0.009470577957636277,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,random_uniform,BayPIRE,0.02887759566965713,0.011869102989510185,0.034106856670568696,0.011878658045562436,0.025686495286530452,0.013170284706683981,0.3458504241948737,0.02771411264838724,0.1019619596905599,0.01199833341838864,1.0,0.993,0.024730122267559083,0.95,0.22360679774997894,0.1995523345295779,0.040647785330278234,0.19933986121662126,0.04073933879375602,0.10489174101965196,0.004382407504801194
mmlu:college_biology,meta_llama_llama_3_8b,200.0,random_uniform,Bayes-MAP,0.05831446791702536,0.00978777521351148,0.07173699058326373,0.008982795731619227,0.04216321721237727,0.012910045760090201,0.4756997815637181,0.015323049855680625,0.15293834030462444,0.007593303258011394,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,random_uniform,PE-Rasch,0.11536523648039587,0.01561662790977961,0.15313785475377212,0.016955383042565202,0.09633088606756532,0.016016312318639488,0.4524372016053232,0.04372246750391969,0.1320278161887157,0.012177647155481959,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,400.0,random_uniform,Avg,0.19798822510822872,0.01077898923302737,0.24722800588470872,0.0146255301210725,0.17977604256854618,0.011619585849002996,2.5101598487788146,0.2912975987830623,0.2571677164631646,0.007485329958412547,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,400.0,random_uniform,BayPIRE,0.021623018111765268,0.002580617095351554,0.026436883082476093,0.0033480387337527424,0.017769509080610403,0.003776663545306269,0.24222565427124404,0.017318556775159387,0.0666326219457391,0.006923721443123614,1.0,0.977,0.031639415790734,1.0,0.0,0.1251231509286371,0.01926223336331643,0.125088755340629,0.019221683835042285,0.06213195532066444,0.003314701035115067
mmlu:college_biology,meta_llama_llama_3_8b,400.0,random_uniform,Bayes-MAP,0.05760676579342777,0.0056527021190050444,0.06987744671456811,0.005947003349632146,0.0404888987032707,0.007576243813143798,0.40489721516059457,0.009965582248918622,0.12493373806333916,0.005489830071832099,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,400.0,random_uniform,PE-Rasch,0.07818704921656858,0.01608979255507034,0.1212531776728371,0.025611225718855973,0.0598229954210734,0.01585674467404501,0.3716618852427987,0.05419962200661738,0.09690365996954209,0.014404075983024449,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,800.0,random_uniform,Avg,0.13136217511667678,0.009253517209524881,0.16597595020093042,0.012762728018911682,0.11374667234459505,0.009742660050862871,1.1683000180847176,0.1739896583231709,0.22328295297003525,0.004582470572719193,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,800.0,random_uniform,BayPIRE,0.019215281650105116,0.0013381732424879442,0.023209791096139264,0.0017337671793860943,0.015303883049910313,0.001950167016971739,0.17512259201856378,0.008075083294095337,0.04743196911270715,0.0027297281217957413,1.0,0.905,0.06557438524302002,0.95,0.22360679774997896,0.0814846280781206,0.012773351147358602,0.08163296763679007,0.012796398894521464,0.03486860512757414,0.0015209985463948675
