benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_95_mean,cover_prompt_95_std,cover_avg_95_mean,cover_avg_95_std,mean_interval_width_95_mean,mean_interval_width_95_std,median_interval_width_95_mean,median_interval_width_95_std,avg_interval_width_95_mean,avg_interval_width_95_std
mmlu:college_biology,meta_llama_llama_3_8b,200.0,two_way_balanced,Avg,0.2827013828440278,0.011005203578154992,0.3080915656877825,0.016821649390959443,0.26523610506625006,0.010685478582279365,3.8384223644193094,0.337880688909929,0.29056337640542257,0.010403540781881668,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,two_way_balanced,BayPIRE,0.023456928826965744,0.004342062031579324,0.02864103855096135,0.005226323030542257,0.0161468394624418,0.005168117463663748,0.3055172917167769,0.017497966671897184,0.08328314575329163,0.007058251972106217,1.0,1.0,0.0,1.0,0.0,0.24278363926858554,0.03562033973903789,0.24102408780932247,0.03365710337968849,0.08871548994135867,0.0038625783985597405
mmlu:college_biology,meta_llama_llama_3_8b,200.0,two_way_balanced,Bayes-MAP,0.06563598694549479,0.004488047286540585,0.07653658457305547,0.005178252118916856,0.047738426011445165,0.003689219219316251,0.46341891602460966,0.0070082576463769385,0.14896036598926893,0.0037858927528292567,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,two_way_balanced,PE-Rasch,0.11123223639856725,0.014442019506303564,0.14760103461418211,0.017939263838454667,0.09339740380976845,0.014413125705480484,0.370883486284486,0.036183973560074634,0.10333012535178603,0.010752025815675133,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,400.0,two_way_balanced,Avg,0.16434721933958335,0.013527243147137307,0.21597490863068897,0.014521251783172777,0.14711110822847223,0.01340908038005921,1.9558934387173008,0.16535477250424438,0.24220803408778574,0.0065597600355680056,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,400.0,two_way_balanced,BayPIRE,0.020051730384955974,0.0013380419627344018,0.024164491880225486,0.0020386345274436384,0.016637068532714537,0.0019754949049897537,0.2055615867876348,0.007411991905325877,0.053900272240867984,0.0027743817482412817,1.0,0.9730000000000001,0.021299864096428305,1.0,0.0,0.11032825315170036,0.017247790953119842,0.11025512221269704,0.01705213296762582,0.0485572331063008,0.00204001970375898
mmlu:college_biology,meta_llama_llama_3_8b,400.0,two_way_balanced,Bayes-MAP,0.056197774372130235,0.004386218281703695,0.06996933762832766,0.005784953757440618,0.03852410338071459,0.004809365589407423,0.38456998005817067,0.005118312948390035,0.11610603244833066,0.0025165434562346954,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,400.0,two_way_balanced,PE-Rasch,0.06057314282067554,0.009463805232158961,0.09504110786639008,0.019178746588946725,0.0417845815469161,0.010600614240772072,0.30350647801247993,0.03543067637321702,0.07661116858243253,0.010571316389378568,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,800.0,two_way_balanced,Avg,0.12145833260138887,0.008251855508862278,0.15223682984781095,0.009177985497402699,0.1036944437125,0.008651855993380732,0.9714147123795035,0.10068353239395413,0.21866222383882353,0.0030200024177866056,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,800.0,two_way_balanced,BayPIRE,0.018745030926313487,0.0005531908654363491,0.022442040870265596,0.0007905870151992481,0.015473751472614905,0.000816355313609965,0.1665707452532122,0.005000180120336666,0.045191180607014485,0.0013728476996746049,1.0,0.873,0.054877854799257775,1.0,0.0,0.06992283323235016,0.00801730908990587,0.06998459710208733,0.008084781307212975,0.02917002739893338,0.0011232004243554152
mmlu:college_biology,meta_llama_llama_3_8b,800.0,two_way_balanced,Bayes-MAP,0.045110265287406234,0.0029085661651002265,0.056046415962876496,0.003520448968303987,0.026832846887407568,0.0034987064806894902,0.30088861749444373,0.0028541575235690514,0.08259054836902215,0.001507548575912093,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,800.0,two_way_balanced,PE-Rasch,0.051495904862627784,0.004480205527590035,0.07269955353640042,0.004709879832614886,0.0343887486984848,0.005300864051349149,0.2663578524552288,0.015925613605845112,0.06483669085612762,0.003213513658287978,1.0,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,1600.0,two_way_balanced,Avg,0.08149652774666667,0.0063562474254644325,0.10123131717195759,0.008043644074326265,0.06441319441333333,0.00652102712994661,0.6263934022476222,0.03348415168968626,0.20554931638625,0.0020371321513820255,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,1600.0,two_way_balanced,BayPIRE,0.01753941931273184,0.0007359894295050562,0.02112363398953113,0.0008433730215081956,0.013843214306268009,0.001163880857559773,0.14821624387350008,0.003301028473763326,0.04195026089454072,0.0010770803472916746,1.0,0.7545,0.08702540463928667,0.95,0.22360679774997894,0.05108269142954865,0.007733579976289605,0.05100079989035511,0.007742314159648441,0.018291758171553762,0.0005792739939488615
