benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Avg,0.2850999948746,0.013318658371679582,0.3501838183681505,0.01230575943090669,0.2633999948746001,0.011169899799039302,4.942944106249447,0.2509853536611101,0.36963775009428573,0.008894783535878066,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,BayPIRE,0.029785613152896732,0.0021639470291881266,0.03704922836773812,0.0026680515299373378,0.022866030727976862,0.0031673243121918024,0.31940703340470333,0.01623885786818804,0.08850477844040283,0.005890835019768423,1.0,0.99,0.01154700538379253,0.2186839523074752,0.046966454822638865,0.21844110338931633,0.046403318700345565,0.999,0.0031622776601683846,0.24499299999999988,0.04374870164422657,0.24503749999999988,0.04144449308345364,1.0,0.0,0.08554722741598411,0.0062057214237479985,1.0,0.0,0.08696999999999995,0.006405525501037762
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Bayes-MAP,0.07583676630954746,0.005471605052495433,0.0922179109356486,0.005175888771812086,0.049627179263149815,0.004549747925415638,0.5110987584554598,0.006721122253238906,0.16443877413350483,0.0031113664203639914,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,PE-Rasch,0.11589458541150668,0.01614125348206782,0.1537256040870534,0.019254328567539832,0.08912415554919198,0.014572017509896064,0.4804569974233794,0.05163341192208815,0.1304653219347583,0.015227053809564331,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Avg,0.19501999872320003,0.010139887900245618,0.23575683664718955,0.012414725408445907,0.1733999987232,0.010333763093239566,1.7670649504793154,0.2900798580183814,0.30222916546458334,0.006452534022488117,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,BayPIRE,0.026300251305718465,0.0008893594251264307,0.03265658475950621,0.0005307405007547278,0.020646106447670294,0.0021944111476597363,0.2610410608023609,0.005773243874517772,0.07358579656233592,0.0020643696052880882,1.0,0.9400000000000001,0.03944053188733076,0.1322416542859911,0.029162907887429874,0.13232531656575508,0.029405465033775974,0.9869999999999999,0.011595018087284059,0.1655852499999999,0.025176956352596598,0.16602499999999995,0.025867302934614467,1.0,0.0,0.05204728874261377,0.0024250710987461337,1.0,0.0,0.053776249999999984,0.0022548836660063773
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Bayes-MAP,0.06315920197721328,0.0037431435461642427,0.07832952007137672,0.0044483793338600825,0.03731883902089165,0.004818086592527055,0.4213841661664837,0.005866627296178931,0.12509570916684343,0.0030177434027876273,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,PE-Rasch,0.08854986699688999,0.010954053858812506,0.12061601772352515,0.011277216700071546,0.06196355054402543,0.01387344886767786,0.4694639861890355,0.03666523301440478,0.11425120042713854,0.011240479999035453,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,Avg,0.140434999862,0.011191069055628448,0.17133645926040003,0.011152609057838533,0.11663499986200002,0.008642082084442644,0.8617082020173861,0.09820542941449201,0.27642323356782605,0.004321752493583022,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,BayPIRE,0.025993498773067607,0.0012768879565140273,0.032331495525066645,0.0019970589125833296,0.01797527123458282,0.0033423628774659105,0.22858268737415804,0.005409651561504294,0.06677819581292513,0.0013620680138636395,1.0,0.882,0.07800284895082002,0.10680346759054815,0.021710930660468985,0.10729191708199019,0.021898033315854624,0.974,0.021186998109427597,0.14209824999999993,0.015541464299397418,0.14256249999999987,0.016195769552228415,0.9,0.31622776601683794,0.03333306609286451,0.0011375991289688304,1.0,0.0,0.034794249999999964,0.0009862626213809989
