benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,0,two_way_balanced,Avg,100,100,200,10000,0.26239999461,0.28171261347962406,0.24539999461,3.57876757493742,0.28984693522857147,0.3119162367519754,0.11250000000000003,0.02,1.0,1.0,False,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,0,two_way_balanced,PE-Rasch,100,100,200,10000,0.10968168848865233,0.14474733376616514,0.09160043720566502,0.5648581847171598,0.14411848455291829,0.025919314310947083,0.0013243620575724723,0.02,1.0,1.0,False,2,2,2,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,0,two_way_balanced,Bayes-MAP,100,100,200,10000,0.06114489370280853,0.073443017919277,0.04174326352005782,0.48930773340988976,0.15942932876322016,0.3404854022044708,0.09601992314833317,0.02,1.0,1.0,False,2,2,2,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,86.50690567230984,0.0013780867366706175,-1.130342976924031,0.34238713523504405,0.5046649490532799,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,0,two_way_balanced,BayPIRE,100,100,200,10000,0.0341284790774327,0.04121241305794735,0.030345296979917422,0.3832795636907226,0.11546142910399884,0.24760613153938663,0.06302306167951859,0.02,1.0,1.0,False,2,2,2,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1415.0,0.0,1000.0,1000.0,4.0,0.97,-1.969,0.384,2.497,0.99,0.21353741816627372,0.21310212461406053,1.0,0.08670068182054882
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,1,two_way_balanced,Avg,100,100,200,10000,0.285199994414,0.3150587185041545,0.26359999441399995,4.032940294926434,0.31025509798571427,0.2980532933407765,0.10750000000000004,0.02,1.0,1.0,False,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,1,two_way_balanced,PE-Rasch,100,100,200,10000,0.13094473998006573,0.17786088708521708,0.10867902275011251,0.6370706619446777,0.16614235030083563,0.024558005545189242,0.0010847533376841562,0.02,1.0,1.0,False,2,2,2,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,1,two_way_balanced,Bayes-MAP,100,100,200,10000,0.06556027542416193,0.0801084684206454,0.04332143193926858,0.4883050655271498,0.1580304343819501,0.3506944920449417,0.09780550566435345,0.02,1.0,1.0,False,2,2,2,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,89.73730139008836,0.0016793875579003993,-0.9722002668732214,0.3739941416658677,0.5060194806926124,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,1,two_way_balanced,BayPIRE,100,100,200,10000,0.02665725125730872,0.03341561300610656,0.013781748896443189,0.37957131520594606,0.11311188189256409,0.2665934356571516,0.06829796256211051,0.02,1.0,1.0,False,2,2,2,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1246.0,0.0,1000.0,1000.0,4.0,0.97,-1.664,0.465,2.418,1.0,0.27104139915503056,0.2707122807671957,1.0,0.09190874041399605
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,2,two_way_balanced,Avg,100,100,200,10000,0.28019999480600005,0.3053882715807535,0.256199994806,3.75992037389115,0.3039285677,0.32577918016317425,0.11750000000000003,0.02,1.0,1.0,False,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,2,two_way_balanced,PE-Rasch,100,100,200,10000,0.11960160330692085,0.15686979540003188,0.09357467285853255,0.6258884337511784,0.16264077439804633,0.028337666125234775,0.0015556974157042098,0.02,1.0,1.0,False,2,2,2,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
