benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,200.0,random_uniform,Avg,0.2777949954107,0.014451169200467202,0.3473558817165595,0.010670182681926878,0.2616749954107,0.013620915125899411,4.6550030480154545,0.24844594669546863,0.37231640409505673,0.00776378207204838,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,200.0,random_uniform,BayPIRE,0.021280177795794004,0.0049684296294290695,0.026305769910056277,0.0052165546798571385,0.016672522642626926,0.006684062536406642,0.31936787918306603,0.02062884868004717,0.0907340886491351,0.008559423348009005,1.0,1.0,0.0,0.20105452079547712,0.02333920423570722,0.201149395996792,0.023575255943335944,1.0,0.0,0.2299787499999999,0.021906066043767155,0.23002499999999987,0.02161546835537501,1.0,0.0,0.11113228166771956,0.004085552130581245,1.0,0.0,0.11144324999999991,0.004666086429701467
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,200.0,random_uniform,Bayes-MAP,0.06215419305176424,0.005222552270032489,0.07623703981572225,0.005565409450496859,0.0460357825950977,0.005438440381807405,0.5129549321607495,0.008129719704205547,0.16507221871743738,0.00392519713364864,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,200.0,random_uniform,PE-Rasch,0.10147535026754946,0.01671254128558114,0.13546347836206082,0.01964715345973951,0.08504191760037959,0.016219305351606973,0.41729642840283176,0.04709653226769967,0.12006568809624966,0.013180196116609994,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,400.0,random_uniform,Avg,0.21732848625918844,0.008136063642072026,0.2740054205713761,0.0077934119542101355,0.20153265653335875,0.007881211240858551,2.6799659898078665,0.14991998325880845,0.32769781837431206,0.004494823598510801,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,400.0,random_uniform,BayPIRE,0.018540311975159634,0.0016290052180325432,0.02328749360386887,0.0019490619545959086,0.014678212517026761,0.0023048692111806773,0.21706560892312837,0.009151938467360857,0.05793997724999652,0.003980261543839998,1.0,0.982,0.01229272594305719,0.11479385654749666,0.013339891726291407,0.11502534081089774,0.01343081190036191,0.9970000000000001,0.00483045891539649,0.14906024999999995,0.011490281730058276,0.148025,0.010306719760535992,1.0,0.0,0.06175432310797384,0.004539435237135835,1.0,0.0,0.06302449999999997,0.004228176287978326
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,400.0,random_uniform,Bayes-MAP,0.05887182670000611,0.004357016158336742,0.07284746396039125,0.005428354442987798,0.04199887951356899,0.0060615212791454275,0.4164611794963672,0.0069991271667202695,0.12265809506097813,0.0035768704283066772,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,400.0,random_uniform,PE-Rasch,0.070100271824497,0.008430896182829092,0.10445267182318178,0.009084137766647305,0.05249106881029891,0.008598117816453756,0.3426498315708612,0.03134127535717691,0.0876661004382244,0.006834955861033226,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,800.0,random_uniform,Avg,0.1408370295676544,0.01025791464329029,0.17952100782595234,0.013509634317326559,0.12531803522866006,0.01122166211695078,1.097114946864724,0.17244665961397546,0.28459857734889404,0.0056870722321474615,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b_instruct,800.0,random_uniform,BayPIRE,0.017084688536642727,0.0009253413925176849,0.021500481639602786,0.0009809581690113614,0.012122071532507212,0.0011165576955601097,0.16652347698801245,0.005127488194770186,0.04620173538995242,0.0018001310455139966,1.0,0.884,0.057965506984757775,0.07389183327261632,0.010888577127856522,0.07413834404784533,0.010758391385391124,0.992,0.006324555320336767,0.11150574999999993,0.007336395861464344,0.11199999999999999,0.009189365834726815,1.0,0.0,0.03270036963707716,0.0017334640121879578,1.0,0.0,0.03374424999999999,0.0020077405937188393
