experiment,budget,method,prompt_mae_mean,prompt_mae_std,test_log_loss_mean,test_brier_mean,wasserstein_1_mean,converged_rate,cover_prompt_latent_95_mean,mean_interval_width_latent_95_mean,cover_avg_latent_95_mean,avg_interval_width_latent_95_mean,cover_prompt_predictive_95_mean,mean_interval_width_predictive_95_mean,cover_avg_predictive_95_mean,avg_interval_width_predictive_95_mean
balanced,200.0,BayPIRE,0.0259282353409808,0.0047180985884217,0.363195151297132,0.1051454915672804,0.0174811614192438,1.0,0.996,0.2471792381854509,1.0,0.0893615698494605,1.0,0.2725317499999998,1.0,0.0900484999999999
balanced,200.0,Bayes-MAP,0.0763806125348211,0.0061225573506522,0.5361832014476133,0.175261084833969,0.0543174226527084,1.0,,,,,,,,
balanced,200.0,PE-Rasch,0.1329747831252037,0.0168639525115555,0.5688579603540441,0.153611311431492,0.1118728714806489,1.0,,,,,,,,
balanced,200.0,Avg,0.2666399949236,0.0261582868584544,5.153548517174673,0.3821326478285715,0.2445999949236,,,,,,,,,
balanced,400.0,BayPIRE,0.0258133606315907,0.003426728852941,0.3001047680493122,0.0869549278455311,0.0167060028101031,1.0,0.963,0.1579655246224824,1.0,0.0557929891047765,0.998,0.1904882499999999,1.0,0.0568747499999999
balanced,400.0,Bayes-MAP,0.068768808640067,0.0074326893619253,0.4489465486040164,0.1365502123336673,0.0452665103767046,1.0,,,,,,,,
balanced,400.0,PE-Rasch,0.1000331877722987,0.0133427801077966,0.5820020166838125,0.1364016457381567,0.0776280864431148,1.0,,,,,,,,
balanced,400.0,Avg,0.1872099988768,0.0209420068072544,1.803036447270676,0.3135624987870833,0.1633699988767999,,,,,,,,,
balanced,800.0,BayPIRE,0.0228806364123304,0.0018133558935749,0.2669845818438003,0.0793498657084165,0.0148896118447914,1.0,0.907,0.1052351297736185,1.0,0.035608943366849,0.99,0.1452079999999999,1.0,0.03701475
balanced,800.0,Bayes-MAP,0.0526396835657275,0.0055303364435462,0.3690004729615685,0.1051744622670708,0.0316050714488447,1.0,,,,,,,,
balanced,800.0,PE-Rasch,0.0790737248461098,0.007615479218994,0.4337609682056292,0.1082948227364325,0.0598543021198046,1.0,,,,,,,,
balanced,800.0,Avg,0.1301399999816,0.0092093792719857,0.7790514106271406,0.2797676630243478,0.1075799999815999,,,,,,,,,
balanced,1600.0,BayPIRE,0.0213714556272114,0.001308394460674,0.2474690984660631,0.0756260892528092,0.0121058300519707,1.0,0.807,0.0749582329584929,0.9,0.0220946439632102,0.976,0.1196672499999999,0.9,0.0239015
balanced,1600.0,Bayes-MAP,0.0401110240868945,0.0026801800723153,0.3137000762880123,0.0877915618893071,0.0222165580012387,1.0,,,,,,,,
balanced,1600.0,PE-Rasch,0.0519703839705193,0.0036335394954,0.3084249260531476,0.0905393637215147,0.0351453205883744,1.0,,,,,,,,
balanced,1600.0,Avg,0.0937025,0.0080874169238391,0.7331162203976465,0.2682505580357143,0.0756324999999999,,,,,,,,,
random,200.0,BayPIRE,0.0289143406146748,0.0053907806256897,0.4086555691994449,0.1252701566878434,0.021323718840795,1.0,0.999,0.2479406262371144,1.0,0.113740178610316,1.0,0.2744907499999999,1.0,0.1143347499999999
random,200.0,Bayes-MAP,0.0718378497767349,0.0062290592018207,0.5509971888978514,0.1826705150800006,0.0508079057436994,1.0,,,,,,,,
random,200.0,PE-Rasch,0.1270790706572391,0.0118913229944553,0.6358089285448,0.1734206797104538,0.1034008288363588,1.0,,,,,,,,
random,200.0,Avg,0.2809349953836,0.0157757163741061,4.778271557059804,0.3789878552075283,0.2579049953836,,,,,,,,,
random,400.0,BayPIRE,0.0262922706863888,0.0039017056347406,0.320516376240698,0.0943695671161824,0.0184277612138964,1.0,0.972,0.1702799873517975,1.0,0.0674105571436904,0.996,0.2012169999999999,1.0,0.06805725
random,400.0,Bayes-MAP,0.0682743202315148,0.0074615543569268,0.46617237324079,0.1448779758709086,0.0452067168613484,1.0,,,,,,,,
random,400.0,PE-Rasch,0.1045590204561236,0.0188973483659892,0.5987189368454711,0.1435821558261396,0.0821609942470008,1.0,,,,,,,,
random,400.0,Avg,0.2274430170685195,0.0209757462571018,2.931133211235913,0.3383839277983556,0.2029991281796306,,,,,,,,,
random,800.0,BayPIRE,0.0235181060605169,0.0031580483867705,0.2706618165321681,0.0801945381465627,0.0164463918086988,1.0,0.912,0.1064912574024246,0.8,0.0392470881318771,0.982,0.1465799999999999,0.8,0.0409535
random,800.0,Bayes-MAP,0.0549769490203478,0.0051408695692296,0.3798581229766989,0.1097653297709108,0.0342065322532403,1.0,,,,,,,,
random,800.0,PE-Rasch,0.0817026258178753,0.0095282479458721,0.4452598031799596,0.113342118121605,0.0627613594489393,1.0,,,,,,,,
random,800.0,Avg,0.1456528352900522,0.0110978318634112,1.0212951982980556,0.2881182378738403,0.1235458267430437,,,,,,,,,
random,1600.0,BayPIRE,0.0209454659311931,0.0020047756940863,0.2464233605667301,0.0747497405345823,0.0130741519101324,1.0,0.786,0.0687790082297869,0.9,0.0234644197947445,0.978,0.1170452499999999,0.9,0.02531225
random,1600.0,Bayes-MAP,0.0405499471615061,0.0037339787141708,0.3152842861975262,0.0880752392231639,0.0215737122823471,1.0,,,,,,,,
random,1600.0,PE-Rasch,0.0524818454810126,0.0041011626801204,0.3013079159768613,0.0884296695667032,0.0352093855774838,1.0,,,,,,,,
random,1600.0,Avg,0.0951809564741673,0.0106274522598423,0.7454005357228357,0.2691690243303055,0.0750572936545831,,,,,,,,,
