benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_95_mean,cover_prompt_95_std,cover_avg_95_mean,cover_avg_95_std,mean_interval_width_95_mean,mean_interval_width_95_std,median_interval_width_95_mean,median_interval_width_95_std,avg_interval_width_95_mean,avg_interval_width_95_std
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,random_uniform,Avg,0.2809771381477429,0.015553210266650838,0.3458824263653941,0.014249661665837963,0.2546507095763143,0.016889509446875804,4.6271768610959665,0.3459051872468349,0.36617781769991414,0.010218293977038542,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,random_uniform,BayPIRE,0.03169187447841703,0.003846411505405558,0.038542127756098894,0.0045452018208539495,0.025261908142809597,0.005917308818426132,0.3834924891661743,0.01359020291113683,0.11586166873047352,0.005522860956985644,1.0,0.9964999999999999,0.01348488432516786,1.0,0.0,0.2306013971549262,0.043143200162553776,0.2307485810313103,0.042901543710227474,0.1109702403006078,0.0054241046396833175
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,random_uniform,Bayes-MAP,0.06826385151626954,0.004645253410687437,0.08310927917035889,0.005472934406492595,0.041957426087530454,0.008225551258651813,0.5319957778674458,0.007137387791300732,0.17471619489238827,0.003671508518955455,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,random_uniform,PE-Rasch,0.11650964965429896,0.014223520908979754,0.1562102796264015,0.016545093160812485,0.08873279709803071,0.01533440656482949,0.5769190903690481,0.05776112632854142,0.1596202568087047,0.015149238093460957,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,random_uniform,Avg,0.21774232274352504,0.01730821026634052,0.2725880539027077,0.016718344414892325,0.1924826005213028,0.016909235792369925,2.6554703476981882,0.3086864581234146,0.3219126981149749,0.009851992040595297,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,random_uniform,BayPIRE,0.02907107665535553,0.002118055780785484,0.03564159454572381,0.0027925814039013153,0.023344789714150386,0.0029534216213228438,0.2884027328725479,0.008814607910145562,0.08408256892012772,0.0031944446845804534,1.0,0.9375,0.05149092919606019,1.0,0.0,0.1402590069853381,0.018312512618411502,0.14054033713376626,0.018501091346086948,0.06543997733948018,0.0031697734971893017
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,random_uniform,Bayes-MAP,0.06319314235392555,0.0053373660378191155,0.07843841215916739,0.005166539419296348,0.03657130696858089,0.005414259715961099,0.4445890214248112,0.007270231710375597,0.13639515531673083,0.003416641142133435,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,random_uniform,PE-Rasch,0.09705760593248788,0.010156499466522717,0.1329192255503733,0.01242575829739051,0.07047570740324424,0.010700797539889758,0.5285181338197594,0.03250338733767746,0.13009407250886287,0.007827393694166648,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,800.0,random_uniform,Avg,0.1417458905921317,0.00949572100083495,0.1815925417591292,0.010331812840346313,0.11723700717163063,0.008724881027797015,1.0936467435639923,0.1304746010848555,0.2801595732525098,0.00432250105535677,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,800.0,random_uniform,BayPIRE,0.02720695892918314,0.0015134296336606217,0.03333554486938653,0.002002028717339376,0.02006111055013512,0.0028540735864533433,0.24183846419071137,0.004256157859838442,0.07120541572306718,0.0014300508529749194,1.0,0.8550000000000001,0.07500877141690619,0.95,0.22360679774997894,0.10209244822867133,0.017488590892448027,0.10237282897292452,0.017306382896556904,0.03772572679543723,0.0014324043483117585
mmlu:college_chemistry,meta_llama_llama_3_8b,800.0,random_uniform,Bayes-MAP,0.05282769708889741,0.0046889677010565215,0.06593840124258793,0.006262082151316811,0.02726300904459148,0.00503426646694807,0.3576392651670858,0.004661677902477039,0.10143131792814963,0.0021844057371354928,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,800.0,random_uniform,PE-Rasch,0.07624345255588379,0.007571237262173993,0.10053476003727072,0.010076239970304744,0.05267886305572296,0.007419471815008679,0.40138970165122884,0.03732638618063872,0.10226047769267044,0.007497955436002406,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,1600.0,random_uniform,Avg,0.09270780057078973,0.00667002249696407,0.11774647005291508,0.008580259664723018,0.06949780647916622,0.006114958568432038,0.7250090717487175,0.019974579070192157,0.2609248842520059,0.0027194352892798133,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,1600.0,random_uniform,BayPIRE,0.024770691127475205,0.0010529123904056126,0.030555543157921278,0.0015182078689030987,0.016903680864272817,0.002381642680086693,0.22043431708013556,0.003850226764317967,0.06698594693264151,0.0012654824859936588,1.0,0.738,0.09185801400445202,0.95,0.22360679774997894,0.07240160655030296,0.013939453621666063,0.07256243589873468,0.013730811868160225,0.022408745603721462,0.0007156683886727517
mmlu:college_chemistry,meta_llama_llama_3_8b,1600.0,random_uniform,Bayes-MAP,0.038226011303799656,0.0027821037979295447,0.04834093405575264,0.003109553626858333,0.014914308498871234,0.0018154606768180466,0.2917966567946704,0.0029223357481348794,0.07997324324581224,0.001154476389154595,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,1600.0,random_uniform,PE-Rasch,0.05123942802353356,0.004108528002566187,0.06604497515460032,0.005353630642000645,0.030472484611873362,0.0038813451432553893,0.2810558197560713,0.019636982157287656,0.08174456751312063,0.003764001888485784,1.0,,,,,,,,,,
