benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,two_way_balanced,Avg,0.27995999506080005,0.014872808592212981,0.3388883117224186,0.013404297408953495,0.25729999506080004,0.0131969690488856,4.66683402833304,0.29230922101289997,0.35868366877571434,0.009348631540190873,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,two_way_balanced,BayPIRE,0.029806335165098046,0.0033383990010789587,0.036677599570479655,0.004245692447183874,0.022412167488503117,0.00508640480683018,0.3550574046906261,0.007979901303075911,0.10291659829374003,0.003159963956442287,1.0,0.992,0.01549193338482969,0.22082670090623516,0.03628503688338519,0.22051660994144945,0.03569438780874247,0.999,0.003162277660168382,0.24786774999999986,0.03374499408245615,0.24902499999999989,0.03444484318765627,1.0,0.0,0.08645043886763505,0.0034040986038348896,1.0,0.0,0.08749174999999995,0.0031679138004721804
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,two_way_balanced,Bayes-MAP,0.07339206227358738,0.005260157994559173,0.0895431819674011,0.005270144995246758,0.04614700456507746,0.006009576387807608,0.5183279701872225,0.0038775121252669796,0.168198708167196,0.0019671176204404993,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,200.0,two_way_balanced,PE-Rasch,0.11566233036787858,0.016312321535293255,0.15411252239485132,0.01844516408699859,0.08843869772971177,0.01588847876852719,0.5349718285453954,0.030434610732373187,0.14272475528937256,0.009310764399719772,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,400.0,two_way_balanced,Avg,0.20067999854080001,0.011434819881461096,0.23845238851238193,0.0109268878499109,0.17749999854079998,0.010041026734716376,1.861840889363536,0.20313717802593573,0.300708332006875,0.005710892360065473,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,400.0,two_way_balanced,BayPIRE,0.027210393922869437,0.0026337768043533227,0.03396295595414199,0.0034120130787306086,0.02084178368981891,0.0037589238855088992,0.28786757849871253,0.0074703157051755195,0.08373240597405267,0.002368760962354585,1.0,0.943,0.05716448003592596,0.14123676077462663,0.020326075741457266,0.14108774294019968,0.020322990037424535,0.99,0.00942809041582065,0.17406249999999993,0.01715725700849512,0.17303749999999976,0.017655071863348564,1.0,0.0,0.05410940804259481,0.0018562829143008775,1.0,0.0,0.05504624999999994,0.0017699078954379033
mmlu:business_ethics,meta_llama_llama_3_8b,400.0,two_way_balanced,Bayes-MAP,0.06607384994172354,0.006389386924967889,0.0816035118662374,0.005629607048198386,0.04008329957116486,0.005026835329379462,0.43400931879176124,0.007647659765972182,0.13164105762255346,0.003860264967750487,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,400.0,two_way_balanced,PE-Rasch,0.09555314762981916,0.013193095396096633,0.1311435029161878,0.014135680228013687,0.0697724238354921,0.010790971919084959,0.5398314972869356,0.06197809693832083,0.12861724632662908,0.011001137165201352,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,800.0,two_way_balanced,Avg,0.132489999862,0.00901245430934821,0.16375737435077736,0.010763737377538935,0.110659999862,0.010775300936060515,0.847406108619009,0.08157300559723349,0.270577445525,0.004160704518075044,,,,,,,,,,,,,,,,,,,,,
mmlu:business_ethics,meta_llama_llama_3_8b,800.0,two_way_balanced,BayPIRE,0.024920880803062803,0.0010856172747518973,0.03101944668007479,0.0013575074112923413,0.015361076682196703,0.003361035346657919,0.2545529653866999,0.004786568559309036,0.07649203576773266,0.0016938103600920337,1.0,0.9179999999999999,0.051811624607267875,0.11734377133661969,0.026103273325553632,0.11720104582677009,0.025819517839476922,0.99,0.00666666666666667,0.1527294999999999,0.020652634611324727,0.15399999999999997,0.02221110833194356,1.0,0.0,0.03496018267527427,0.00151123744319196,1.0,0.0,0.03615374999999997,0.0013819035030227743
mmlu:business_ethics,meta_llama_llama_3_8b,800.0,two_way_balanced,Bayes-MAP,0.051157833497447604,0.0045089870292754665,0.06454063740930478,0.004796040914179105,0.028213867251384528,0.004391014028667993,0.3572181296781862,0.004103290239111654,0.1019798393943733,0.001808273192223124,1.0,,,,,,,,,,,,,,,,,,,,
