benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_95_mean,cover_prompt_95_std,cover_avg_95_mean,cover_avg_95_std,mean_interval_width_95_mean,mean_interval_width_95_std,median_interval_width_95_mean,median_interval_width_95_std,avg_interval_width_95_mean,avg_interval_width_95_std
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,two_way_balanced,Avg,0.27648999509020006,0.019050787608233567,0.34253789704335985,0.016945252077784047,0.25253999509020003,0.018932077572556293,4.756881618879672,0.4017729491074286,0.3642091788842857,0.011663416131278009,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,two_way_balanced,BayPIRE,0.029443702935004267,0.0019631763339724357,0.03607705943543313,0.0024135993691735197,0.022129170987866997,0.003005398891731012,0.33541665731627884,0.015702139159575065,0.09492817550792369,0.006191639452989394,1.0,0.9974999999999999,0.004442616583193205,1.0,0.0,0.21591113987498659,0.01900687517699414,0.21551453344669919,0.019145753521458475,0.08681938346590917,0.004046562145993202
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,two_way_balanced,Bayes-MAP,0.07416440315961631,0.004558616802182958,0.09101508533516264,0.004117579660658043,0.04508102339462837,0.0045645668442274535,0.5160766136084151,0.007229356831080335,0.16675496703671128,0.0035980851155794093,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,200.0,two_way_balanced,PE-Rasch,0.11832889437312458,0.011126287446331238,0.15527198622977084,0.012463948284833931,0.08917938218085562,0.011973075875094366,0.5122344941156093,0.04101769062572816,0.13762763588430132,0.010319020050217677,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,two_way_balanced,Avg,0.2045799986992,0.015606327720728773,0.24317754259704993,0.01715813882815628,0.1797899986992,0.01460410510790587,1.799240424481128,0.3084784578155943,0.30613541543531253,0.009209113164786361,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,two_way_balanced,BayPIRE,0.029551446648622304,0.002433567161188609,0.03628491181112936,0.003029685876906628,0.023279485088328028,0.0033178329423651466,0.2740017212672565,0.007032892654239961,0.07928590520528533,0.002711237481256283,1.0,0.9265000000000001,0.05142956348249516,0.9,0.3077935056255463,0.13828870836327223,0.02091856039956894,0.13817182027394542,0.021063059357079694,0.05346710178964074,0.002440098103365958
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,two_way_balanced,Bayes-MAP,0.06801552719324129,0.006646034257780795,0.0830896306282,0.007023455643249481,0.039692809627009676,0.004933622651665798,0.43069005929464793,0.007105158498885291,0.1295618477959639,0.0035211357153776745,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,400.0,two_way_balanced,PE-Rasch,0.09221426731165104,0.013446904292071803,0.12888520406112025,0.01674689904706659,0.06485453745360371,0.012592626446270135,0.5101683872852358,0.04776657962623912,0.12267304238360259,0.011077784712952319,1.0,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,800.0,two_way_balanced,Avg,0.134827499885,0.011695911034015486,0.1675028854418783,0.012083950993166968,0.113817499885,0.010899665285511003,0.8419718195844288,0.07138295500557815,0.27495414391467393,0.0047060465567016155,,,,,,,,,,,
mmlu:college_chemistry,meta_llama_llama_3_8b,800.0,two_way_balanced,BayPIRE,0.02635468600857994,0.0014626088774261563,0.032273663450871994,0.0020715829403345955,0.019290444492062186,0.0030863141782085154,0.23852556560944752,0.005591614301297502,0.07070276489856614,0.0014304982945515,1.0,0.8779999999999999,0.07416908137208489,0.9,0.3077935056255462,0.10354858788186179,0.019080671854431346,0.10369831812926514,0.019175484245363125,0.034148824790824234,0.0014015455979068472
