benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Avg,0.292959994071,0.0083224195407906,0.32234931562216385,0.01228887293153412,0.274579994071,0.007122546311918392,4.071272865196291,0.19604519297046089,0.30490305710142857,0.008101039963858156,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,BayPIRE,0.029491565444031607,0.010283398693747179,0.03564284087358444,0.010873385850293774,0.023575381385743697,0.013714625063801496,0.3422187195227078,0.01454266979437076,0.0999974810728801,0.006133584623893163,1.0,0.999,0.0031622776601683816,0.2330849666642369,0.030895796045734437,0.2323479189489956,0.030276699972067164,1.0,0.0,0.25766924999999985,0.02978176712096212,0.25602499999999984,0.0295560789949469,0.9,0.31622776601683794,0.0861190296424345,0.005545928517428964,0.9,0.31622776601683794,0.08724324999999993,0.004856017608482156
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Bayes-MAP,0.06852943637355152,0.00489307118647042,0.0805828277489697,0.007115652300565288,0.04979243378806437,0.0037522234816352415,0.4645588619843969,0.0076623201429679155,0.1482879678652142,0.003695023443442781,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,PE-Rasch,0.11287149638815988,0.01361056626976579,0.15851722564216034,0.018597582084563954,0.09445046329612768,0.01236046638061504,0.5363689214567747,0.05607600585943124,0.1409986545983924,0.01464588737695943,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Avg,0.1696799971296,0.012841841154963552,0.21888865969466037,0.011192908106434767,0.15379999712960002,0.012778279988362189,2.0453058199986347,0.14993359232422135,0.24888541494750002,0.005263206190166081,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,BayPIRE,0.022154640516913383,0.00394561686844504,0.027402569444893787,0.004047533065188523,0.015434066022341531,0.005436284279844241,0.28047327813872497,0.010555764208443385,0.08263042121170265,0.0032409228964097006,1.0,0.976,0.019550504398153583,0.13855052002458135,0.02438576625678699,0.13853430585746102,0.024391758003463614,0.998,0.004216370213557854,0.1705304999999999,0.020589868523944805,0.17102499999999984,0.021806105796313237,0.9,0.31622776601683794,0.053057756087035855,0.0018597780352148752,0.9,0.31622776601683794,0.053758249999999966,0.0020219198281995953
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Bayes-MAP,0.05692171118380461,0.004274077221682364,0.0700189938055921,0.004047448019837962,0.039655871736880115,0.005071023586582525,0.39534169504823946,0.005532165982482706,0.12095798978787634,0.002750162682835365,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,PE-Rasch,0.08499472941782457,0.01134155512203112,0.12082447843514141,0.013778341962823445,0.06610321815764836,0.009918022756301293,0.515536873206486,0.044513543068315425,0.1225365348030925,0.008743884020977628,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,Avg,0.1231799992088,0.008916781801783269,0.15376185682932367,0.008805993518468742,0.10753999920880002,0.009025328410195637,1.0346005560824703,0.10427546972020695,0.2245733690752174,0.003365742847449828,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,BayPIRE,0.019770720725499735,0.0012357119261768824,0.0248816893633517,0.00122624491482021,0.01096245501419649,0.002568176999259243,0.24989928068799827,0.008544296398194522,0.07562541223147377,0.002510583641767952,1.0,0.9359999999999999,0.03169297153067919,0.10224624394451023,0.01672591476616309,0.10223908333125802,0.01683950811773299,0.9960000000000001,0.0051639777949432294,0.14043674999999994,0.013666335974149506,0.14001249999999993,0.013333391926954586,1.0,0.0,0.034813877606686486,0.0011621057448289623,1.0,0.0,0.03600475000000001,0.0010994483781020094
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,Bayes-MAP,0.04789367338447521,0.0034362452857117994,0.060180660219343075,0.0038971531914812666,0.03066011761844924,0.0042483412931135596,0.333290580733704,0.005150712629737827,0.09727520169373519,0.0021406102380728495,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,PE-Rasch,0.07953177650798701,0.007052437617673745,0.10086860722960664,0.007795541869639156,0.062083574730285765,0.006331851379747646,0.4216881021423943,0.03313826046615931,0.10807435242157763,0.005747028507015591,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,Avg,0.0826949999748,0.0030216993296907154,0.10277940567264103,0.005050440755538696,0.0663499999748,0.0038090353300540593,0.6380229200747355,0.030137779495392994,0.21125334819595237,0.0017937731675678205,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,BayPIRE,0.01929747353684656,0.0009091698610065333,0.024119705005915964,0.0011256531418527027,0.010946684767433676,0.0015622615530666662,0.2275245410909627,0.0031403337206915823,0.07044218683233976,0.001021525248057319,1.0,0.771,0.0712507309904023,0.06281103895285664,0.012063614764438828,0.06275765040409445,0.012117432763069667,0.9890000000000001,0.011972189997378665,0.11160024999999996,0.00673241603178234,0.11201249999999999,0.00786704845471854,1.0,0.0,0.02160975189215766,0.0006978486381132291,1.0,0.0,0.023741749999999957,0.0006917058723827927
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,Bayes-MAP,0.036498491556982184,0.002379686131268678,0.0459643846136043,0.003176128668058947,0.019878085071912084,0.0027668111836537386,0.2827345065181267,0.004080408464499924,0.08114692885371855,0.0017336570326101383,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,PE-Rasch,0.04990864896529142,0.004177741491202876,0.06357844214495709,0.006053203193889524,0.034396851949153553,0.004561874283519337,0.2835088942167507,0.018804114347047037,0.08530522343892381,0.004111635874385773,1.0,,,,,,,,,,,,,,,,,,,,
