benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mmlu:college_chemistry,google_gemma_7b,200.0,two_way_balanced,Avg,0.2737799951784,0.01885009833901892,0.34003620088849323,0.01599922060589106,0.25531999517840004,0.01777400059222033,4.697707730181958,0.3676746470416748,0.36290815854714287,0.01142801421645857,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,200.0,two_way_balanced,BayPIRE,0.025505000032884646,0.0024599658799486297,0.03170970402427231,0.0029985174620641053,0.018825015966542395,0.0031487741800102823,0.3617549262989378,0.007926975581277912,0.10483097062021973,0.0029986653071736205,1.0,0.999,0.00316227766016839,0.22018893386674715,0.02453110360423544,0.21967430600410548,0.02396799882539781,1.0,0.0,0.2480062499999999,0.022553143389250876,0.248025,0.023607967110937562,1.0,0.0,0.08808993342068472,0.0038553902404801985,1.0,0.0,0.08961349999999993,0.003565768422716864
mmlu:college_chemistry,google_gemma_7b,200.0,two_way_balanced,Bayes-MAP,0.07227600833456407,0.005802412459562974,0.08810944946130629,0.004595285133655948,0.049949317705148405,0.006763663590932572,0.5238428106940842,0.005038564691943116,0.17000997543569052,0.0023629893173768906,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,200.0,two_way_balanced,PE-Rasch,0.11939401323065812,0.011546914658202111,0.1584991901785528,0.01281867706451714,0.09605423933330257,0.011871015683213141,0.567745556368461,0.03888955646542546,0.14935915184710072,0.008903429549306306,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,400.0,two_way_balanced,Avg,0.20048999869439998,0.016107930788278314,0.23956477316212427,0.018595648140954123,0.1830299986944,0.015334133699120628,1.8034248227070429,0.3092678010544845,0.3048541654264584,0.009707447511394416,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,400.0,two_way_balanced,BayPIRE,0.024668551811377053,0.0020064218659190318,0.030555564173606546,0.0022588996421682183,0.01670155058988717,0.004219298607897238,0.31408024316873184,0.005817297695733806,0.09292122412381981,0.0020954107206535956,1.0,0.977,0.02311805451253296,0.15556048074318932,0.02597289990427572,0.15556423763532895,0.02596746568819145,0.999,0.00316227766016839,0.1880857499999999,0.022517135359358342,0.18604999999999994,0.022233858064772363,1.0,0.0,0.05605902756714787,0.0021138188880680865,1.0,0.0,0.05718824999999998,0.0027741267519908004
mmlu:college_chemistry,google_gemma_7b,400.0,two_way_balanced,Bayes-MAP,0.066251210803068,0.007740160253152812,0.08149213150668903,0.007995933044124971,0.04588482964236925,0.006847801692022576,0.45010477232361346,0.006705018396054594,0.1380852054889539,0.0033347969213732196,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,400.0,two_way_balanced,PE-Rasch,0.10598442302757574,0.011855141475139046,0.14153520795060803,0.013036046139419645,0.08456796550733992,0.01273988966668223,0.63560636651136,0.04352210938520233,0.14785428883552104,0.010585703030284579,1.0,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,800.0,two_way_balanced,Avg,0.1327149998436,0.008490911758589098,0.1643368033079455,0.00973481447438513,0.11349499984360001,0.009206653640355014,0.872619991583519,0.08444560978515074,0.27416915745869563,0.003776758478842779,,,,,,,,,,,,,,,,,,,,,
mmlu:college_chemistry,google_gemma_7b,800.0,two_way_balanced,BayPIRE,0.024871163162301695,0.0028496438239275727,0.031186838914876846,0.0034209526557667097,0.017241546121776734,0.004698208116492192,0.27187807160993344,0.008385682216742223,0.08243091020499693,0.0025323037988433535,1.0,0.884,0.050155314330144043,0.10847063669463444,0.030455177379204616,0.10852707868231759,0.03080030165930206,0.983,0.00948683298050516,0.14855924999999995,0.02342632055005413,0.149,0.022335820757001284,0.7,0.48304589153964794,0.03533209739466455,0.0008963441780904877,0.7,0.48304589153964794,0.03683449999999995,0.0009853050852964625
mmlu:college_chemistry,google_gemma_7b,800.0,two_way_balanced,Bayes-MAP,0.052682048250678404,0.004664632389438979,0.06574797837494106,0.005435851491779154,0.032396887949889035,0.006133802839070989,0.3706785811991648,0.004498422078762584,0.10713714696696489,0.002058360413557065,1.0,,,,,,,,,,,,,,,,,,,,
