benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:anatomy,meta_llama_llama_3_8b,200.0,0,random_uniform,Avg,100,135,200,13500,0.24291851387037044,0.3176429302686284,0.22260369905555571,3.9740245202990554,0.32280483942907273,0.4113189434182165,0.14358333333333337,0.014814814814814815,0.86,0.7703703703703704,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,0,random_uniform,PE-Rasch,100,135,200,13500,0.10015825039424595,0.13057234012557203,0.08044136219325536,0.45597231782043596,0.13480953446437563,0.022412029445048567,0.0008982504400599927,0.014814814814814815,0.86,0.7703703703703704,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,0,random_uniform,Bayes-MAP,100,135,200,13500,0.04998993615596392,0.06438419548097066,0.02969086084399172,0.5069008474824281,0.16469909299544755,0.354683129228058,0.09706718583157926,0.014814814814814815,0.86,0.7703703703703704,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,91.78245972819889,0.003552560404430118,0.7799395014474446,0.29052014161103645,0.49877367828865027,236.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,0,random_uniform,BayPIRE,100,135,200,13500,0.024198018211887152,0.028199750132037633,0.02021824059960951,0.3647842597512982,0.11008513829576444,0.17515289710610915,0.03531676510301868,0.014814814814814815,0.86,0.7703703703703704,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,2462.0,0.0,1000.0,1000.0,4.0,0.97,1.641,0.346,3.399,1.0,0.18753021448712218,0.1873642204676237,1.0,0.11058430217123971
mmlu:anatomy,meta_llama_llama_3_8b,200.0,1,random_uniform,Avg,100,135,200,13500,0.2453888840474075,0.3034769304452334,0.22190740256592606,3.8603976745769555,0.31404416911578953,0.37957794789713384,0.13225000000000003,0.014814814814814815,0.87,0.762962962962963,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,1,random_uniform,PE-Rasch,100,135,200,13500,0.131571817073285,0.16540958721571467,0.1110398007438018,0.5379789667923521,0.1585632062282404,0.02539254132559562,0.001339904057407511,0.014814814814814815,0.87,0.762962962962963,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,1,random_uniform,Bayes-MAP,100,135,200,13500,0.0651648285837073,0.07638869615916236,0.04757141284984668,0.5255295781973622,0.17450818351559425,0.3481746795549019,0.09698324590619899,0.014814814814814815,0.87,0.762962962962963,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.0,89.20736129971516,0.001681824951749258,0.9405485440111563,0.3128493769645852,0.4688446599844471,236.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,1,random_uniform,BayPIRE,100,135,200,13500,0.022764609987731735,0.029672358674155155,0.017500679692132873,0.3890801138405215,0.1175886136453656,0.21004682843707032,0.04875581545970286,0.014814814814814815,0.87,0.762962962962963,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1798.0,0.0,1000.0,1000.0,4.0,0.97,1.775,0.41,3.012,1.0,0.22108178140854606,0.22208271987230832,1.0,0.11022432921571612
mmlu:anatomy,meta_llama_llama_3_8b,200.0,2,random_uniform,Avg,100,135,200,13500,0.23765925560666676,0.3082826800197405,0.22002962597703712,3.4482775290871626,0.316693756118797,0.439119917018257,0.15450000000000003,0.014814814814814815,0.82,0.8,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,2,random_uniform,PE-Rasch,100,135,200,13500,0.12328510298255599,0.17577903517984259,0.10510828095666251,0.5332489281328621,0.15685924733558834,0.02961004063516418,0.002236215412986873,0.014814814814814815,0.82,0.8,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,2,random_uniform,Bayes-MAP,100,135,200,13500,0.0672810283526809,0.08534553982948584,0.05045384322320199,0.5079694782432164,0.1633971023994013,0.3740230722035504,0.10303298901539375,0.014814814814814815,0.82,0.8,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,96.27593239371149,0.001770592703912269,0.5705790075234505,0.3095597924809496,0.4996695672837319,236.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,2,random_uniform,BayPIRE,100,135,200,13500,0.03711991378495378,0.04363022957210814,0.034967606008707054,0.3672759688397337,0.10824536700225053,0.20596858018472247,0.04488011521058854,0.014814814814814815,0.82,0.8,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1803.0,0.0,1000.0,1000.0,4.0,0.97,1.363,0.373,3.223,1.0,0.20819687193188602,0.20822183671740302,1.0,0.1075848764855909
mmlu:anatomy,meta_llama_llama_3_8b,200.0,3,random_uniform,Avg,100,135,200,13500,0.26371031290920643,0.3267223570657692,0.2471177203166139,3.9697901838566967,0.32863748362584017,0.4289354847604352,0.15061904761904765,0.014814814814814815,0.85,0.7851851851851852,False,0,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,3,random_uniform,PE-Rasch,100,135,200,13500,0.11292127095917344,0.15980169366659439,0.09519191601193489,0.4872177125832202,0.14299032472832646,0.04155590059104228,0.007087982132170798,0.014814814814814815,0.85,0.7851851851851852,False,0,7,0,4,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,3,random_uniform,Bayes-MAP,100,135,200,13500,0.06542754960393746,0.08614171873556781,0.053645448467218776,0.508504282152331,0.16331540247460627,0.3795822632170057,0.1048990366608804,0.014814814814814815,0.85,0.7851851851851852,False,0,7,0,4,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.0,97.23658807016744,0.0008111635295708653,0.5402008745323267,0.308777361448702,0.49776566758131363,236.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:anatomy,meta_llama_llama_3_8b,200.0,3,random_uniform,BayPIRE,100,135,200,13500,0.050404167435547105,0.05587274924642562,0.050010071039123825,0.37289540424979695,0.1097465888608472,0.22062930876738895,0.04978365116445515,0.014814814814814815,0.85,0.7851851851851852,False,0,7,0,4,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,2105.0,0.0,1000.0,1000.0,4.0,0.97,1.142,0.356,3.067,0.97,0.21517435444952304,0.21511295225224616,1.0,0.11648514315665881
